,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),Unnamed: 17
1547,  WN,07/28/2015,2495.0,N249WN,SNA,07:35,07:30,180.0,166.0,-5.0,07:39,9.0,0.0,0.0,0.0,0.0,0.0,
1548,  WN,07/28/2015,2876.0,N608SW,STL,13:25,13:34,120.0,115.0,9.0,13:43,9.0,0.0,0.0,0.0,0.0,0.0,
1549,  WN,07/28/2015,2950.0,N7727A,DAL,14:05,14:05,55.0,56.0,0.0,14:16,11.0,0.0,0.0,0.0,0.0,0.0,
1550,  WN,07/28/2015,3047.0,N8328A,LAS,20:20,20:52,165.0,150.0,32.0,21:00,8.0,0.0,0.0,0.0,0.0,17.0,
1551,  WN,07/28/2015,3054.0,N608SW,PDX,18:45,18:52,245.0,237.0,7.0,19:00,8.0,0.0,0.0,0.0,0.0,0.0,
1552,  WN,07/28/2015,3304.0,N917WN,ATL,18:10,18:09,135.0,158.0,-1.0,18:49,40.0,0.0,0.0,22.0,0.0,0.0,
1553,  WN,07/28/2015,3307.0,N511SW,HRL,09:15,09:43,60.0,60.0,28.0,09:55,12.0,28.0,0.0,0.0,0.0,0.0,
1554,  WN,07/28/2015,3933.0,N475WN,ELP,10:40,10:57,90.0,81.0,17.0,11:06,9.0,0.0,0.0,0.0,0.0,0.0,
1555,  WN,07/28/2015,3937.0,N227WN,DAL,08:10,08:05,60.0,50.0,-5.0,08:13,8.0,0.0,0.0,0.0,0.0,0.0,
1556,  WN,07/28/2015,4195.0,N654SW,ELP,14:25,14:22,90.0,80.0,-3.0,14:31,9.0,0.0,0.0,0.0,0.0,0.0,
1557,  WN,07/28/2015,4551.0,N727SW,DEN,08:30,08:29,125.0,115.0,-1.0,08:38,9.0,0.0,0.0,0.0,0.0,0.0,
1558,  WN,07/28/2015,4621.0,N635SW,SAN,11:35,11:35,175.0,157.0,0.0,11:43,8.0,0.0,0.0,0.0,0.0,0.0,
1559,  WN,07/28/2015,4630.0,N7707C,DEN,05:50,05:45,130.0,112.0,-5.0,05:51,6.0,0.0,0.0,0.0,0.0,0.0,
1560,  WN,07/28/2015,4819.0,N7751A,PHX,17:25,17:24,150.0,142.0,-1.0,17:35,11.0,0.0,0.0,0.0,0.0,0.0,
1561,  WN,07/28/2015,4913.0,N624SW,TPA,11:35,11:45,140.0,151.0,10.0,11:55,10.0,10.0,0.0,11.0,0.0,0.0,
1562,  WN,07/28/2015,4924.0,N902WN,LAX,16:00,16:24,185.0,175.0,24.0,16:33,9.0,0.0,0.0,0.0,0.0,0.0,
1563,  WN,07/28/2015,4927.0,N8327A,DCA,12:40,12:35,195.0,187.0,-5.0,12:49,14.0,0.0,0.0,0.0,0.0,0.0,
1564,  WN,07/28/2015,5888.0,N514SW,DAL,20:00,20:00,55.0,55.0,0.0,20:11,11.0,0.0,0.0,0.0,0.0,0.0,
1565,  WN,07/29/2015,103.0,N8328A,MDW,06:30,06:28,165.0,145.0,-2.0,06:40,12.0,0.0,0.0,0.0,0.0,0.0,
1566,  WN,07/29/2015,144.0,N8327A,SAN,20:55,20:46,170.0,157.0,-9.0,20:56,10.0,0.0,0.0,0.0,0.0,0.0,
1567,  WN,07/29/2015,178.0,N613SW,ELP,20:30,20:29,90.0,97.0,-1.0,20:43,14.0,0.0,0.0,0.0,0.0,0.0,
1568,  WN,07/29/2015,232.0,N353SW,ATL,05:45,05:44,135.0,132.0,-1.0,05:54,10.0,0.0,0.0,0.0,0.0,0.0,
1569,  WN,07/29/2015,238.0,N723SW,DAL,12:30,12:33,55.0,48.0,3.0,12:40,7.0,0.0,0.0,0.0,0.0,0.0,
1570,  WN,07/29/2015,285.0,N514SW,DAL,09:25,09:24,55.0,49.0,-1.0,09:31,7.0,0.0,0.0,0.0,0.0,0.0,
1571,  WN,07/29/2015,311.0,N260WN,MDW,15:05,15:19,150.0,145.0,14.0,15:28,9.0,0.0,0.0,0.0,0.0,0.0,
1572,  WN,07/29/2015,329.0,N514SW,HOU,16:00,16:02,50.0,43.0,2.0,16:11,9.0,0.0,0.0,0.0,0.0,0.0,
1573,  WN,07/29/2015,341.0,N400WN,OAK,18:00,20:57,225.0,214.0,177.0,21:06,9.0,0.0,0.0,0.0,0.0,166.0,
1574,  WN,07/29/2015,356.0,N636WN,PHX,20:10,20:29,140.0,135.0,19.0,20:38,9.0,0.0,0.0,0.0,0.0,0.0,
1575,  WN,07/29/2015,359.0,N402WN,EWR,06:45,06:52,225.0,215.0,7.0,07:01,9.0,0.0,0.0,0.0,0.0,0.0,
1576,  WN,07/29/2015,419.0,N788SA,MDW,18:15,18:24,155.0,149.0,9.0,18:33,9.0,0.0,0.0,0.0,0.0,0.0,
1577,  WN,07/29/2015,454.0,N522SW,HOU,11:30,11:25,50.0,45.0,-5.0,11:34,9.0,0.0,0.0,0.0,0.0,0.0,
1578,  WN,07/29/2015,554.0,N247WN,DEN,20:25,20:22,135.0,136.0,-3.0,20:31,9.0,0.0,0.0,0.0,0.0,0.0,
1579,  WN,07/29/2015,556.0,N8635F,BWI,06:00,06:03,200.0,200.0,3.0,06:13,10.0,0.0,0.0,0.0,0.0,0.0,
1580,  WN,07/29/2015,604.0,N8652B,DEN,14:50,14:54,130.0,117.0,4.0,15:02,8.0,0.0,0.0,0.0,0.0,0.0,
1581,  WN,07/29/2015,622.0,N298WN,MSY,07:20,07:18,85.0,76.0,-2.0,07:25,7.0,0.0,0.0,0.0,0.0,0.0,
1582,  WN,07/29/2015,626.0,N249WN,HOU,05:35,05:33,45.0,44.0,-2.0,05:41,8.0,0.0,0.0,0.0,0.0,0.0,
1583,  WN,07/29/2015,657.0,N7743B,DAL,17:25,17:45,55.0,47.0,20.0,17:51,6.0,0.0,0.0,0.0,0.0,0.0,
1584,  WN,07/29/2015,658.0,N416WN,DEN,10:45,10:41,130.0,117.0,-4.0,10:49,8.0,0.0,0.0,0.0,0.0,0.0,
1585,  WN,07/29/2015,664.0,N750SA,SJC,06:35,06:43,220.0,200.0,8.0,06:52,9.0,0.0,0.0,0.0,0.0,0.0,
1586,  WN,07/29/2015,686.0,N8619F,MCO,17:25,18:23,155.0,159.0,58.0,18:33,10.0,0.0,0.0,4.0,0.0,58.0,
1587,  WN,07/29/2015,709.0,N376SW,FLL,11:10,11:21,165.0,189.0,11.0,11:28,7.0,6.0,0.0,24.0,0.0,5.0,
1588,  WN,07/29/2015,771.0,N494WN,HOU,18:40,18:38,50.0,45.0,-2.0,18:45,7.0,0.0,0.0,0.0,0.0,0.0,
1589,  WN,07/29/2015,801.0,N387SW,DAL,15:35,16:04,60.0,51.0,29.0,16:12,8.0,0.0,0.0,0.0,0.0,20.0,
1590,  WN,07/29/2015,829.0,N390SW,BWI,17:10,17:17,205.0,207.0,7.0,17:26,9.0,0.0,0.0,0.0,0.0,0.0,
1591,  WN,07/29/2015,836.0,N8313F,BNA,13:30,13:25,120.0,115.0,-5.0,13:33,8.0,0.0,0.0,0.0,0.0,0.0,
1592,  WN,07/29/2015,857.0,N631SW,DAL,10:30,10:27,55.0,79.0,-3.0,10:37,10.0,0.0,0.0,21.0,0.0,0.0,
1593,  WN,07/29/2015,862.0,N8632A,SJC,18:35,19:01,215.0,206.0,26.0,19:12,11.0,0.0,0.0,0.0,0.0,17.0,
1594,  WN,07/29/2015,891.0,N685SW,LBB,16:20,16:16,70.0,69.0,-4.0,16:33,17.0,0.0,0.0,0.0,0.0,0.0,
1595,  WN,07/29/2015,893.0,N763SW,LAS,05:35,05:31,165.0,148.0,-4.0,05:39,8.0,0.0,0.0,0.0,0.0,0.0,
1596,  WN,07/29/2015,1017.0,N528SW,DAL,06:30,06:27,60.0,50.0,-3.0,06:35,8.0,0.0,0.0,0.0,0.0,0.0,
1597,  WN,07/29/2015,1030.0,N8663A,PHX,12:25,12:24,140.0,125.0,-1.0,12:33,9.0,0.0,0.0,0.0,0.0,0.0,
1598,  WN,07/29/2015,1249.0,N754SW,LAX,05:30,05:27,185.0,171.0,-3.0,05:34,7.0,0.0,0.0,0.0,0.0,0.0,
1599,  WN,07/29/2015,1255.0,N631SW,BNA,05:10,05:07,120.0,114.0,-3.0,05:15,8.0,0.0,0.0,0.0,0.0,0.0,
1600,  WN,07/29/2015,1403.0,N8632A,LAS,11:25,11:25,165.0,155.0,0.0,11:36,11.0,0.0,0.0,0.0,0.0,0.0,
1601,  WN,07/29/2015,1694.0,N212WN,PHX,07:00,07:00,140.0,133.0,0.0,07:10,10.0,0.0,0.0,0.0,0.0,0.0,
1602,  WN,07/29/2015,1901.0,N604SW,MCO,10:25,10:30,155.0,164.0,5.0,10:41,11.0,0.0,0.0,0.0,0.0,0.0,
1603,  WN,07/29/2015,2263.0,N910WN,DAL,18:40,18:41,55.0,50.0,1.0,18:49,8.0,0.0,0.0,0.0,0.0,0.0,
1604,  WN,07/29/2015,2284.0,N921WN,FLL,16:45,16:41,165.0,157.0,-4.0,16:49,8.0,0.0,0.0,0.0,0.0,0.0,
1605,  WN,07/29/2015,2495.0,N7818L,SNA,07:35,07:29,180.0,175.0,-6.0,07:49,20.0,0.0,0.0,0.0,0.0,0.0,
1606,  WN,07/29/2015,2876.0,N470WN,STL,13:25,13:30,120.0,114.0,5.0,13:40,10.0,0.0,0.0,0.0,0.0,0.0,
1607,  WN,07/29/2015,2950.0,N460WN,DAL,14:05,14:03,55.0,54.0,-2.0,14:12,9.0,0.0,0.0,0.0,0.0,0.0,
1608,  WN,07/29/2015,3047.0,N8643A,LAS,20:20,20:27,165.0,163.0,7.0,20:36,9.0,0.0,0.0,0.0,0.0,0.0,
1609,  WN,07/29/2015,3054.0,N470WN,PDX,18:45,19:02,245.0,228.0,17.0,19:11,9.0,0.0,0.0,0.0,0.0,0.0,
1610,  WN,07/29/2015,3304.0,N7818L,ATL,18:10,23:06,135.0,120.0,296.0,23:14,8.0,281.0,0.0,0.0,0.0,0.0,
1611,  WN,07/29/2015,3307.0,N7739A,HRL,09:15,09:13,60.0,56.0,-2.0,09:24,11.0,0.0,0.0,0.0,0.0,0.0,
1612,  WN,07/29/2015,3933.0,N7705A,ELP,10:40,10:32,90.0,81.0,-8.0,10:42,10.0,0.0,0.0,0.0,0.0,0.0,
1613,  WN,07/29/2015,3937.0,N359SW,DAL,08:10,08:06,60.0,50.0,-4.0,08:14,8.0,0.0,0.0,0.0,0.0,0.0,
1614,  WN,07/29/2015,4195.0,N520SW,ELP,14:25,15:10,90.0,88.0,45.0,15:23,13.0,0.0,0.0,0.0,0.0,43.0,
1615,  WN,07/29/2015,4551.0,N923WN,DEN,08:30,08:38,125.0,119.0,8.0,08:48,10.0,0.0,0.0,0.0,0.0,0.0,
1616,  WN,07/29/2015,4621.0,N404WN,SAN,11:35,11:46,175.0,163.0,11.0,11:55,9.0,0.0,0.0,0.0,0.0,0.0,
1617,  WN,07/29/2015,4630.0,N376SW,DEN,05:50,05:50,130.0,127.0,0.0,06:01,11.0,0.0,0.0,0.0,0.0,0.0,
1618,  WN,07/29/2015,4819.0,N7707C,PHX,17:25,17:38,150.0,131.0,13.0,17:48,10.0,0.0,0.0,0.0,0.0,0.0,
1619,  WN,07/29/2015,4913.0,N621SW,TPA,11:35,11:34,140.0,147.0,-1.0,11:41,7.0,0.0,0.0,0.0,0.0,0.0,
1620,  WN,07/29/2015,4924.0,N647SW,LAX,16:00,16:17,185.0,192.0,17.0,16:29,12.0,15.0,0.0,7.0,0.0,2.0,
1621,  WN,07/29/2015,4927.0,N8327A,DCA,12:40,12:36,195.0,184.0,-4.0,12:46,10.0,0.0,0.0,0.0,0.0,0.0,
1622,  WN,07/29/2015,5888.0,N528SW,DAL,20:00,20:17,55.0,49.0,17.0,20:24,7.0,0.0,0.0,0.0,0.0,0.0,
1623,  WN,07/30/2015,103.0,N8601C,MDW,06:30,06:29,165.0,148.0,-1.0,06:40,11.0,0.0,0.0,0.0,0.0,0.0,
1624,  WN,07/30/2015,144.0,N8327A,SAN,20:55,20:51,170.0,160.0,-4.0,20:59,8.0,0.0,0.0,0.0,0.0,0.0,
1625,  WN,07/30/2015,178.0,N383SW,ELP,20:30,20:34,90.0,83.0,4.0,20:42,8.0,0.0,0.0,0.0,0.0,0.0,
1626,  WN,07/30/2015,232.0,N937WN,ATL,05:45,05:45,135.0,127.0,0.0,05:54,9.0,0.0,0.0,0.0,0.0,0.0,
1627,  WN,07/30/2015,238.0,N361SW,DAL,12:30,13:29,55.0,53.0,59.0,13:40,11.0,0.0,0.0,0.0,0.0,57.0,
1628,  WN,07/30/2015,285.0,N522SW,DAL,09:25,09:21,55.0,57.0,-4.0,09:32,11.0,0.0,0.0,0.0,0.0,0.0,
1629,  WN,07/30/2015,311.0,N784SW,MDW,15:05,15:28,150.0,151.0,23.0,15:41,13.0,8.0,0.0,1.0,0.0,15.0,
1630,  WN,07/30/2015,329.0,N522SW,HOU,16:00,16:19,50.0,42.0,19.0,16:26,7.0,0.0,0.0,0.0,0.0,0.0,
1631,  WN,07/30/2015,341.0,N908WN,OAK,18:00,18:10,225.0,208.0,10.0,18:21,11.0,0.0,0.0,0.0,0.0,0.0,
1632,  WN,07/30/2015,356.0,N649SW,PHX,20:10,20:48,140.0,130.0,38.0,20:58,10.0,21.0,0.0,0.0,0.0,7.0,
1633,  WN,07/30/2015,359.0,N901WN,EWR,06:45,06:43,225.0,203.0,-2.0,06:51,8.0,0.0,0.0,0.0,0.0,0.0,
1634,  WN,07/30/2015,419.0,N7738A,MDW,18:15,19:20,155.0,154.0,65.0,19:27,7.0,0.0,0.0,0.0,0.0,64.0,
1635,  WN,07/30/2015,454.0,N691WN,HOU,11:30,11:28,50.0,46.0,-2.0,11:36,8.0,0.0,0.0,0.0,0.0,0.0,
1636,  WN,07/30/2015,554.0,N7735A,DEN,20:25,20:19,135.0,121.0,-6.0,20:28,9.0,0.0,0.0,0.0,0.0,0.0,
1637,  WN,07/30/2015,556.0,N8311Q,BWI,06:00,06:01,200.0,185.0,1.0,06:13,12.0,0.0,0.0,0.0,0.0,0.0,
1638,  WN,07/30/2015,604.0,N8329B,DEN,14:50,14:50,130.0,115.0,0.0,14:58,8.0,0.0,0.0,0.0,0.0,0.0,
1639,  WN,07/30/2015,622.0,N367SW,MSY,07:20,07:17,85.0,83.0,-3.0,07:28,11.0,0.0,0.0,0.0,0.0,0.0,
1640,  WN,07/30/2015,626.0,N926WN,HOU,05:35,05:31,45.0,49.0,-4.0,05:43,12.0,0.0,0.0,0.0,0.0,0.0,
1641,  WN,07/30/2015,657.0,N782SA,DAL,17:25,17:24,55.0,54.0,-1.0,17:33,9.0,0.0,0.0,0.0,0.0,0.0,
1642,  WN,07/30/2015,658.0,N7729A,DEN,10:45,10:44,130.0,116.0,-1.0,10:54,10.0,0.0,0.0,0.0,0.0,0.0,
1643,  WN,07/30/2015,664.0,N468WN,SJC,06:35,06:52,220.0,194.0,17.0,07:02,10.0,0.0,0.0,0.0,0.0,0.0,
1644,  WN,07/30/2015,686.0,N8307K,MCO,17:25,17:26,155.0,159.0,1.0,17:34,8.0,0.0,0.0,0.0,0.0,0.0,
1645,  WN,07/30/2015,709.0,N282WN,FLL,11:10,11:15,165.0,166.0,5.0,11:22,7.0,0.0,0.0,0.0,0.0,0.0,
1646,  WN,07/30/2015,771.0,N7711N,HOU,18:40,18:37,50.0,48.0,-3.0,18:47,10.0,0.0,0.0,0.0,0.0,0.0,
1647,  WN,07/30/2015,801.0,N410WN,DAL,15:35,16:00,60.0,65.0,25.0,16:11,11.0,4.0,0.0,5.0,0.0,21.0,
1648,  WN,07/30/2015,829.0,N903WN,BWI,17:10,17:17,205.0,213.0,7.0,17:25,8.0,2.0,0.0,8.0,0.0,5.0,
1649,  WN,07/30/2015,836.0,N8314L,BNA,13:30,13:48,120.0,114.0,18.0,13:55,7.0,0.0,0.0,0.0,0.0,0.0,
1650,  WN,07/30/2015,857.0,N474WN,DAL,10:30,10:29,55.0,54.0,-1.0,10:40,11.0,0.0,0.0,0.0,0.0,0.0,
1651,  WN,07/30/2015,862.0,N8613K,SJC,18:35,18:33,215.0,195.0,-2.0,18:43,10.0,0.0,0.0,0.0,0.0,0.0,
1652,  WN,07/30/2015,891.0,N528SW,LBB,16:20,16:16,70.0,74.0,-4.0,16:27,11.0,0.0,0.0,0.0,0.0,0.0,
1653,  WN,07/30/2015,893.0,N793SA,LAS,05:35,05:55,165.0,153.0,20.0,06:05,10.0,0.0,0.0,0.0,0.0,0.0,
1654,  WN,07/30/2015,1017.0,N527SW,DAL,06:30,06:27,60.0,51.0,-3.0,06:36,9.0,0.0,0.0,0.0,0.0,0.0,
1655,  WN,07/30/2015,1030.0,N8617E,PHX,12:25,12:25,140.0,133.0,0.0,12:34,9.0,0.0,0.0,0.0,0.0,0.0,
1656,  WN,07/30/2015,1249.0,N232WN,LAX,05:30,05:26,185.0,191.0,-4.0,05:36,10.0,0.0,0.0,0.0,0.0,0.0,
1657,  WN,07/30/2015,1255.0,N474WN,BNA,05:10,05:10,120.0,112.0,0.0,05:18,8.0,0.0,0.0,0.0,0.0,0.0,
1658,  WN,07/30/2015,1403.0,N8613K,LAS,11:25,11:32,165.0,153.0,7.0,11:42,10.0,0.0,0.0,0.0,0.0,0.0,
1659,  WN,07/30/2015,1694.0,N272WN,PHX,07:00,06:57,140.0,130.0,-3.0,07:11,14.0,0.0,0.0,0.0,0.0,0.0,
1660,  WN,07/30/2015,1901.0,N617SW,MCO,10:25,10:36,155.0,157.0,11.0,10:44,8.0,0.0,0.0,0.0,0.0,0.0,
1661,  WN,07/30/2015,2263.0,N797MX,DAL,18:40,18:39,55.0,55.0,-1.0,18:48,9.0,0.0,0.0,0.0,0.0,0.0,
1662,  WN,07/30/2015,2284.0,N711HK,FLL,16:45,16:48,165.0,169.0,3.0,17:00,12.0,0.0,0.0,0.0,0.0,0.0,
1663,  WN,07/30/2015,2495.0,N959WN,SNA,07:35,07:30,180.0,157.0,-5.0,07:37,7.0,0.0,0.0,0.0,0.0,0.0,
1664,  WN,07/30/2015,2876.0,N725SW,STL,13:25,13:22,120.0,113.0,-3.0,13:30,8.0,0.0,0.0,0.0,0.0,0.0,
1665,  WN,07/30/2015,2950.0,N210WN,DAL,14:05,14:11,55.0,50.0,6.0,14:19,8.0,0.0,0.0,0.0,0.0,0.0,
1666,  WN,07/30/2015,3047.0,N8619F,LAS,20:20,20:17,165.0,166.0,-3.0,20:25,8.0,0.0,0.0,0.0,0.0,0.0,
1667,  WN,07/30/2015,3054.0,N725SW,PDX,18:45,19:39,245.0,229.0,54.0,19:49,10.0,35.0,0.0,0.0,0.0,3.0,
1668,  WN,07/30/2015,3304.0,N760SW,ATL,18:10,18:12,135.0,159.0,2.0,18:21,9.0,0.0,0.0,26.0,0.0,0.0,
1669,  WN,07/30/2015,3307.0,N398SW,HRL,09:15,09:14,60.0,64.0,-1.0,09:29,15.0,0.0,0.0,0.0,0.0,0.0,
1670,  WN,07/30/2015,3933.0,N551WN,ELP,10:40,10:35,90.0,80.0,-5.0,10:43,8.0,0.0,0.0,0.0,0.0,0.0,
1671,  WN,07/30/2015,3937.0,N201LV,DAL,08:10,08:03,60.0,49.0,-7.0,08:09,6.0,0.0,0.0,0.0,0.0,0.0,
1672,  WN,07/30/2015,4195.0,N521SW,ELP,14:25,14:22,90.0,80.0,-3.0,14:30,8.0,0.0,0.0,0.0,0.0,0.0,
1673,  WN,07/30/2015,4551.0,N605SW,DEN,08:30,08:29,125.0,121.0,-1.0,08:43,14.0,0.0,0.0,0.0,0.0,0.0,
1674,  WN,07/30/2015,4621.0,N634SW,SAN,11:35,11:44,175.0,158.0,9.0,11:52,8.0,0.0,0.0,0.0,0.0,0.0,
1675,  WN,07/30/2015,4630.0,N282WN,DEN,05:50,05:50,130.0,118.0,0.0,05:59,9.0,0.0,0.0,0.0,0.0,0.0,
1676,  WN,07/30/2015,4819.0,N7820L,PHX,17:25,17:27,150.0,123.0,2.0,17:37,10.0,0.0,0.0,0.0,0.0,0.0,
1677,  WN,07/30/2015,4913.0,N602SW,TPA,11:35,11:45,140.0,145.0,10.0,11:53,8.0,3.0,0.0,5.0,0.0,7.0,
1678,  WN,07/30/2015,4924.0,N409WN,LAX,16:00,16:27,185.0,177.0,27.0,16:41,14.0,19.0,0.0,0.0,0.0,0.0,
1679,  WN,07/30/2015,4927.0,N8327A,DCA,12:40,12:39,195.0,199.0,-1.0,12:49,10.0,0.0,0.0,0.0,0.0,0.0,
1680,  WN,07/30/2015,5888.0,N527SW,DAL,20:00,19:57,55.0,50.0,-3.0,20:04,7.0,0.0,0.0,0.0,0.0,0.0,
1681,  WN,07/31/2015,103.0,N8637A,MDW,06:30,06:30,165.0,148.0,0.0,06:45,15.0,0.0,0.0,0.0,0.0,0.0,
1682,  WN,07/31/2015,144.0,N8327A,SAN,20:55,21:31,170.0,161.0,36.0,21:42,11.0,0.0,0.0,0.0,0.0,27.0,
1683,  WN,07/31/2015,178.0,N7728D,ELP,20:30,20:37,90.0,89.0,7.0,20:53,16.0,0.0,0.0,0.0,0.0,0.0,
1684,  WN,07/31/2015,232.0,N7811F,ATL,05:45,05:42,135.0,125.0,-3.0,05:50,8.0,0.0,0.0,0.0,0.0,0.0,
1685,  WN,07/31/2015,238.0,N286WN,DAL,12:30,12:42,55.0,53.0,12.0,12:53,11.0,0.0,0.0,0.0,0.0,0.0,
1686,  WN,07/31/2015,285.0,N527SW,DAL,09:25,09:24,55.0,53.0,-1.0,09:32,8.0,0.0,0.0,0.0,0.0,0.0,
1687,  WN,07/31/2015,311.0,N436WN,MDW,15:05,15:25,150.0,143.0,20.0,15:34,9.0,0.0,0.0,0.0,0.0,0.0,
1688,  WN,07/31/2015,329.0,N527SW,HOU,16:00,15:58,50.0,54.0,-2.0,16:08,10.0,0.0,0.0,0.0,0.0,0.0,
1689,  WN,07/31/2015,341.0,N206WN,OAK,18:00,17:54,225.0,211.0,-6.0,18:07,13.0,0.0,0.0,0.0,0.0,0.0,
1690,  WN,07/31/2015,356.0,N601WN,PHX,20:10,20:59,140.0,144.0,49.0,21:08,9.0,7.0,0.0,4.0,0.0,42.0,
1691,  WN,07/31/2015,359.0,N280WN,EWR,06:45,06:43,225.0,206.0,-2.0,06:52,9.0,0.0,0.0,0.0,0.0,0.0,
1692,  WN,07/31/2015,419.0,N7723E,MDW,18:15,18:33,155.0,157.0,18.0,18:43,10.0,4.0,0.0,2.0,0.0,14.0,
1693,  WN,07/31/2015,454.0,N528SW,HOU,11:30,11:25,50.0,47.0,-5.0,11:33,8.0,0.0,0.0,0.0,0.0,0.0,
1694,  WN,07/31/2015,554.0,N716SW,DEN,20:25,21:20,135.0,117.0,55.0,21:30,10.0,0.0,0.0,0.0,0.0,37.0,
1695,  WN,07/31/2015,556.0,N8633A,BWI,06:00,05:59,200.0,177.0,-1.0,06:08,9.0,0.0,0.0,0.0,0.0,0.0,
1696,  WN,07/31/2015,604.0,N8612K,DEN,14:50,14:51,130.0,120.0,1.0,15:00,9.0,0.0,0.0,0.0,0.0,0.0,
1697,  WN,07/31/2015,622.0,N703SW,MSY,07:20,07:15,85.0,72.0,-5.0,07:24,9.0,0.0,0.0,0.0,0.0,0.0,
1698,  WN,07/31/2015,626.0,N959WN,HOU,05:35,05:31,45.0,45.0,-4.0,05:43,12.0,0.0,0.0,0.0,0.0,0.0,
1699,  WN,07/31/2015,657.0,N283WN,DAL,17:25,17:28,55.0,52.0,3.0,17:38,10.0,0.0,0.0,0.0,0.0,0.0,
1700,  WN,07/31/2015,658.0,N767SW,DEN,10:45,11:09,130.0,123.0,24.0,11:19,10.0,0.0,0.0,17.0,0.0,0.0,
1701,  WN,07/31/2015,664.0,N415WN,SJC,06:35,06:33,220.0,205.0,-2.0,06:43,10.0,0.0,0.0,0.0,0.0,0.0,
1702,  WN,07/31/2015,686.0,N8659D,MCO,17:25,17:26,155.0,154.0,1.0,17:35,9.0,0.0,0.0,0.0,0.0,0.0,
1703,  WN,07/31/2015,709.0,N646SW,FLL,11:10,11:12,165.0,168.0,2.0,11:25,13.0,0.0,0.0,0.0,0.0,0.0,
1704,  WN,07/31/2015,771.0,N7718B,HOU,18:40,18:39,50.0,43.0,-1.0,18:48,9.0,0.0,0.0,0.0,0.0,0.0,
1705,  WN,07/31/2015,801.0,N387SW,DAL,15:35,16:06,60.0,52.0,31.0,16:15,9.0,0.0,0.0,0.0,0.0,23.0,
1706,  WN,07/31/2015,829.0,N378SW,BWI,17:10,17:34,205.0,196.0,24.0,17:43,9.0,3.0,0.0,0.0,0.0,12.0,
1707,  WN,07/31/2015,836.0,N8639B,BNA,13:30,13:44,120.0,116.0,14.0,13:56,12.0,0.0,0.0,0.0,0.0,0.0,
1708,  WN,07/31/2015,857.0,N264LV,DAL,10:30,10:29,55.0,55.0,-1.0,10:37,8.0,0.0,0.0,0.0,0.0,0.0,
1709,  WN,07/31/2015,862.0,N8325D,SJC,18:35,18:38,215.0,202.0,3.0,18:49,11.0,0.0,0.0,0.0,0.0,0.0,
1710,  WN,07/31/2015,891.0,N694SW,LBB,16:20,16:35,70.0,69.0,15.0,16:46,11.0,0.0,0.0,0.0,0.0,0.0,
1711,  WN,07/31/2015,893.0,N762SW,LAS,05:35,05:32,165.0,150.0,-3.0,05:43,11.0,0.0,0.0,0.0,0.0,0.0,
1712,  WN,07/31/2015,1017.0,N627SW,DAL,06:30,06:29,60.0,60.0,-1.0,06:37,8.0,0.0,0.0,0.0,0.0,0.0,
1713,  WN,07/31/2015,1030.0,N8669B,PHX,12:25,12:27,140.0,134.0,2.0,12:40,13.0,0.0,0.0,0.0,0.0,0.0,
1714,  WN,07/31/2015,1249.0,N764SW,LAX,05:30,05:30,185.0,174.0,0.0,05:39,9.0,0.0,0.0,0.0,0.0,0.0,
1715,  WN,07/31/2015,1255.0,N264LV,BNA,05:10,05:07,120.0,112.0,-3.0,05:15,8.0,0.0,0.0,0.0,0.0,0.0,
1716,  WN,07/31/2015,1403.0,N8325D,LAS,11:25,11:20,165.0,153.0,-5.0,11:29,9.0,0.0,0.0,0.0,0.0,0.0,
1717,  WN,07/31/2015,1472.0,N475WN,DAL,21:55,21:59,55.0,52.0,4.0,22:10,11.0,0.0,0.0,0.0,0.0,0.0,
1718,  WN,07/31/2015,1694.0,N400WN,PHX,07:00,06:57,140.0,132.0,-3.0,07:10,13.0,0.0,0.0,0.0,0.0,0.0,
1719,  WN,07/31/2015,1901.0,N660SW,MCO,10:25,10:27,155.0,172.0,2.0,10:39,12.0,0.0,0.0,19.0,0.0,0.0,
1720,  WN,07/31/2015,2263.0,N7704B,DAL,18:40,18:57,55.0,57.0,17.0,19:08,11.0,0.0,0.0,9.0,0.0,10.0,
1721,  WN,07/31/2015,2284.0,N713SW,FLL,16:45,16:52,165.0,156.0,7.0,17:01,9.0,0.0,0.0,0.0,0.0,0.0,
1722,  WN,07/31/2015,2495.0,N431WN,SNA,07:35,07:31,180.0,161.0,-4.0,07:40,9.0,0.0,0.0,0.0,0.0,0.0,
1723,  WN,07/31/2015,2876.0,N937WN,STL,13:25,13:36,120.0,114.0,11.0,13:46,10.0,0.0,0.0,0.0,0.0,0.0,
1724,  WN,07/31/2015,2950.0,N768SW,DAL,14:05,14:03,55.0,50.0,-2.0,14:12,9.0,0.0,0.0,0.0,0.0,0.0,
1725,  WN,07/31/2015,3047.0,N8600F,LAS,20:20,20:21,165.0,151.0,1.0,20:32,11.0,0.0,0.0,0.0,0.0,0.0,
