,Job #,Doc #,Borough,Initial Cost,Total Est. Fee,Existing Zoning Sqft,Proposed Zoning Sqft,Enlargement SQ Footage,Street Frontage,ExistingNo. of Stories,Proposed No. of Stories,Existing Height,Proposed Height
9353,220270070,1,BRONX,$24855.00,$471.00,0,0,0,0,4,4,55,55
9354,121626749,1,MANHATTAN,$105000.00,$1295.00,0,0,0,0,6,6,88,88
9355,140083479,1,MANHATTAN,$42900.00,$656.40,0,0,0,0,5,5,60,60
9356,420852410,1,QUEENS,$20000.00,$419.50,0,0,0,0,2,2,22,22
9357,121635445,1,MANHATTAN,$20000.00,$419.50,0,0,0,0,6,6,65,65
9358,121635766,1,MANHATTAN,$15000.00,$498.00,0,0,0,0,6,6,60,60
9359,220270132,1,BRONX,$0.00,$240.00,0,0,0,0,8,8,96,96
9360,520142603,1,STATEN ISLAND,$80000.00,$1037.50,0,0,0,0,2,2,40,40
9361,220270070,2,BRONX,$25000.00,$471.00,0,0,0,0,0,0,0,0
9362,121634534,1,MANHATTAN,$0.00,$160.00,0,0,0,0,15,15,259,259
9363,121635310,1,MANHATTAN,$11500.00,$337.10,0,0,0,0,5,5,48,48
9364,220270025,1,BRONX,$850000.00,$8968.50,0,0,0,0,1,1,23,23
9365,121631591,1,MANHATTAN,$95000.00,$1192.00,0,0,0,0,27,27,254,254
9366,320863124,1,BROOKLYN,$15000.00,$338.00,0,0,0,0,12,12,110,110
9367,121635212,1,MANHATTAN,$155850.00,$1820.30,0,0,0,0,14,14,130,130
9368,440086158,1,QUEENS,$0.00,$170.00,0,0,0,0,4,4,50,50
9369,121636097,1,MANHATTAN,$5000.00,$265.00,0,0,0,0,21,21,230,230
9370,340066314,1,BROOKLYN,$5000.00,$235.00,0,0,0,0,4,4,45,45
9371,220210670,1,BRONX,$40000.00,$510.25,3381,3381,0,0,2,2,28,28
9372,121328973,2,MANHATTAN,$769000.00,$8134.20,0,0,0,0,0,0,0,0
9373,140083692,1,MANHATTAN,$0.00,$160.00,0,0,0,0,3,3,30,30
9374,140083736,1,MANHATTAN,$0.00,$160.00,0,0,0,0,5,5,55,55
9375,140083594,1,MANHATTAN,$61000.00,$841.80,0,0,0,0,38,38,459,459
9376,420810705,1,QUEENS,$64800.00,$883.00,0,0,0,0,2,2,30,30
9377,320723650,3,BROOKLYN,$589000.00,$6280.20,0,0,0,0,0,0,0,0
9378,121636060,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,45,45
9379,121636104,3,MANHATTAN,$20000.00,$419.50,0,0,0,0,0,0,0,0
9380,140083656,1,MANHATTAN,$48000.00,$707.90,0,0,0,0,5,5,61,61
9381,440086167,1,QUEENS,$0.00,$170.00,0,0,0,0,4,4,50,50
9382,121635141,1,MANHATTAN,$31970.00,$543.10,0,0,0,0,6,6,64,64
9383,121635150,1,MANHATTAN,$37970.00,$604.90,0,0,0,0,6,6,66,66
9384,320863268,1,BROOKLYN,$3500.00,$130.00,0,0,0,0,2,2,26,26
9385,121634981,1,MANHATTAN,$20000.00,$419.50,0,0,0,0,6,6,89,89
9386,140083380,1,MANHATTAN,$5000.00,$265.00,0,0,0,0,4,4,45,45
9387,121635114,1,MANHATTAN,$0.00,$160.00,0,0,0,0,9,9,170,170
9388,340066387,1,BROOKLYN,$20000.00,$579.50,0,0,0,0,3,3,30,30
9389,121635098,1,MANHATTAN,$200000.00,$2273.50,0,0,0,0,29,29,299,299
9390,121635356,1,MANHATTAN,$155550.00,$1820.30,0,0,0,0,21,21,225,225
9391,120846772,1,MANHATTAN,$10700.00,$326.80,0,0,0,0,21,21,225,225
9392,140083399,1,MANHATTAN,$0.00,$160.00,0,0,0,0,7,7,70,70
9393,520141828,1,STATEN ISLAND,$20300.00,$212.40,0,0,0,0,2,2,26,26
9394,520127611,1,STATEN ISLAND,$100.00,$130.00,0,0,0,0,2,2,26,26
9395,220270114,1,BRONX,$54000.00,$769.70,0,0,0,0,6,6,60,60
9396,420852214,1,QUEENS,$7000.00,$140.30,0,0,0,0,3,3,24,24
9397,420794830,1,QUEENS,$0.00,$800.00,0,0,0,100,0,0,0,0
9398,420852401,1,QUEENS,$2000.00,$225.00,0,0,0,0,2,2,27,27
9399,121569953,1,MANHATTAN,$100000.00,$1243.50,0,0,0,0,53,53,685,685
9400,220270098,1,BRONX,$10000.00,$446.50,0,0,0,0,5,5,50,50
9401,420852152,1,QUEENS,$0.00,$260.00,0,250,0,0,0,1,0,12
9402,121627757,1,MANHATTAN,$75000.00,$986.00,0,0,0,0,15,15,150,150
9403,420852223,1,QUEENS,$16000.00,$186.65,0,0,0,0,3,3,24,24
9404,320546352,1,BROOKLYN,$0.00,$100.00,0,0,0,0,0,0,0,0
9405,121631332,1,MANHATTAN,$5000.00,$265.00,0,0,0,0,13,13,140,140
9406,140083460,1,MANHATTAN,$0.00,$160.00,0,0,0,0,12,12,120,120
9407,420838767,1,QUEENS,$3000.00,$225.00,0,0,0,0,2,2,35,35
9408,320863071,1,BROOKLYN,$630000.00,$6702.50,0,0,0,0,2,2,25,25
9409,121634865,1,MANHATTAN,$65000.00,$883.00,0,0,0,0,34,34,340,340
9410,121590974,1,MANHATTAN,$6600.00,$255.60,0,0,0,0,13,13,115,115
9411,121634945,1,MANHATTAN,$18580.00,$409.20,0,0,0,0,6,6,60,60
9412,121634936,1,MANHATTAN,$14035.00,$368.00,0,0,0,0,5,5,55,55
9413,121631190,1,MANHATTAN,$10000.00,$316.50,0,0,0,0,26,26,288,288
9414,121635999,1,MANHATTAN,$32000.00,$673.10,0,0,0,0,6,6,60,60
9415,320863525,1,BROOKLYN,$17000.00,$388.60,0,0,0,0,1,1,25,25
9416,320756437,1,BROOKLYN,$12900.00,$537.40,0,0,0,0,3,3,36,36
9417,540024052,1,STATEN ISLAND,$57950.00,$810.90,0,0,0,0,1,1,15,15
9418,220270141,1,BRONX,$0.00,$180.00,0,0,0,0,7,7,75,75
9419,420851983,1,QUEENS,$875000.00,$12292.42,13707,20160,10967,0,3,3,30,30
9420,320590972,3,BROOKLYN,$0.00,$0.00,0,0,0,0,0,0,0,0
9421,140083488,1,MANHATTAN,$0.00,$170.00,0,0,0,0,25,25,250,250
9422,320760592,1,BROOKLYN,$41000.00,$635.80,0,0,0,0,3,3,37,37
9423,121634927,2,MANHATTAN,$244000.00,$2726.70,0,0,0,0,0,0,0,0
9424,121635132,1,MANHATTAN,$63000.00,$862.40,0,0,0,0,9,9,90,90
9425,320863188,1,BROOKLYN,$22000.00,$440.10,0,0,0,0,2,2,23,23
9426,121635025,1,MANHATTAN,$30000.00,$577.50,228390,228390,0,0,23,23,280,280
9427,320863213,1,BROOKLYN,$0.00,$2647.42,0,7251,0,0,0,4,0,50
9428,320863133,1,BROOKLYN,$30000.00,$492.50,0,0,0,0,5,5,70,70
9429,121626650,1,MANHATTAN,$71400.00,$955.10,0,0,0,0,29,29,299,299
9430,121633152,2,MANHATTAN,$84000.00,$1078.70,0,0,0,0,0,0,0,0
9431,121635935,1,MANHATTAN,$5000.00,$265.00,0,0,0,0,1,1,16,16
9432,121627542,1,MANHATTAN,$203570.00,$2314.70,0,0,0,0,19,19,227,227
9433,121635846,1,MANHATTAN,$128000.00,$1008.33,3067,3360,374,0,4,4,44,44
9434,140083576,1,MANHATTAN,$0.00,$160.00,0,0,0,0,5,5,55,55
9435,121635427,1,MANHATTAN,$0.00,$100.00,0,0,0,0,0,0,0,0
9436,320863534,1,BROOKLYN,$10000.00,$316.50,0,0,0,0,1,1,16,16
9437,420852009,1,QUEENS,$10000.00,$371.50,4174,4174,0,0,3,3,30,30
9438,140083497,1,MANHATTAN,$0.00,$170.00,0,0,0,0,5,5,50,50
9439,121633161,1,MANHATTAN,$114000.00,$1387.70,0,0,0,0,25,25,250,250
9440,121635775,1,MANHATTAN,$25000.00,$601.00,0,0,0,0,6,6,60,60
9441,120846852,1,MANHATTAN,$62500.00,$862.40,0,0,0,0,16,16,160,160
9442,121633740,2,MANHATTAN,$135000.00,$1604.00,0,0,0,0,0,0,0,0
9443,121634231,1,MANHATTAN,$48500.00,$356.60,0,0,0,0,6,6,59,59
9444,140083610,1,MANHATTAN,$23000.00,$450.40,0,0,0,0,17,17,170,170
9445,520129414,3,STATEN ISLAND,$0.00,$0.00,0,0,0,0,0,0,0,0
9446,320590099,1,BROOKLYN,$0.00,$11889.90,0,31201,0,0,0,5,0,49
9447,121636104,1,MANHATTAN,$150000.00,$1758.50,0,0,0,0,1,1,21,21
9448,121636122,2,MANHATTAN,$200000.00,$2273.50,0,0,0,0,0,0,0,0
9449,121328973,1,MANHATTAN,$1500000.00,$15663.50,0,0,0,0,2,2,23,23
9450,320766426,1,BROOKLYN,$10000.00,$371.50,10677,10677,0,0,1,1,20,20
9451,520142532,1,STATEN ISLAND,$5000.00,$170.00,2078,2078,0,0,2,2,25,25
9452,121634972,1,MANHATTAN,$68703.00,$924.20,0,0,0,0,13,13,150,150
9453,120846754,1,MANHATTAN,$17000.00,$388.60,0,0,0,0,4,4,48,48
9454,320863286,1,BROOKLYN,$5000.00,$130.00,0,0,0,0,2,2,29,29
9455,121635301,1,MANHATTAN,$1200.00,$195.00,0,0,0,0,5,5,50,50
9456,121635276,1,MANHATTAN,$61985.00,$852.10,0,0,0,0,12,12,120,120
9457,440086210,1,QUEENS,$97000.00,$1212.60,0,0,0,0,3,3,30,30
9458,320863543,1,BROOKLYN,$153350.00,$897.35,0,0,0,0,4,4,39,39
9459,121635873,1,MANHATTAN,$34485.00,$574.00,0,0,0,0,7,7,75,75
9460,420851322,1,QUEENS,$0.00,$420.00,0,0,0,45,2,0,30,0
9461,440086121,1,QUEENS,$25000.00,$471.00,0,0,0,0,1,1,25,25
9462,420846963,1,QUEENS,$30600.00,$532.80,0,0,0,0,5,5,63,63
9463,320591196,1,BROOKLYN,$0.00,$310.00,0,0,0,0,0,0,0,0
9464,121632439,1,MANHATTAN,$3000.00,$225.00,0,0,0,0,14,14,142,142
9465,140083601,1,MANHATTAN,$0.00,$160.00,0,0,0,0,12,12,110,110
9466,121634071,1,MANHATTAN,$104000.00,$1284.70,0,0,0,0,18,18,215,215
9467,320763759,1,BROOKLYN,$3000.00,$225.00,0,0,0,0,6,6,69,69
9468,520142621,1,STATEN ISLAND,$100.00,$280.00,1,1,0,0,1,1,80,80
9469,121635230,3,MANHATTAN,$0.00,$0.00,0,0,0,0,0,0,0,0
9470,121626133,2,MANHATTAN,$187000.00,$2139.60,0,0,0,0,0,0,0,0
9471,320863455,1,BROOKLYN,$351340.00,$1917.05,0,0,0,0,4,4,34,34
9472,220270178,1,BRONX,$1000.00,$195.00,0,0,0,0,10,10,100,100
9473,121635098,2,MANHATTAN,$200000.00,$2273.50,0,0,0,0,0,0,0,0
9474,420847702,1,QUEENS,$45000.00,$419.20,1140,1504,360,0,1,2,15,21
9475,121635506,1,MANHATTAN,$0.00,$170.00,0,0,0,0,5,5,53,53
9476,520129334,2,STATEN ISLAND,$0.00,$0.00,0,0,0,0,0,0,0,0
9477,121636088,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,45,45
9478,320764240,1,BROOKLYN,$2500.00,$225.00,0,0,0,0,3,3,38,38
9479,320863491,1,BROOKLYN,$4800.00,$235.00,0,0,0,0,4,4,45,45
9480,320863277,1,BROOKLYN,$20000.00,$207.25,0,0,0,0,3,3,35,35
9481,121635169,1,MANHATTAN,$52000.00,$749.10,0,0,0,0,5,5,80,80
9482,320764179,1,BROOKLYN,$231875.00,$2603.10,0,0,0,0,3,3,35,35
9483,121635784,1,MANHATTAN,$40000.00,$755.50,0,0,0,0,16,16,170,170
9484,520142603,2,STATEN ISLAND,$30000.00,$522.50,0,0,0,0,0,0,0,0
9485,140083629,1,MANHATTAN,$0.00,$190.00,0,0,0,0,12,12,120,120
9486,140083638,1,MANHATTAN,$0.00,$160.00,0,0,0,0,12,12,120,120
9487,121634678,1,MANHATTAN,$60000.00,$831.50,0,0,0,0,6,6,60,60
9488,220270169,1,BRONX,$29300.00,$522.50,0,0,0,0,6,6,65,65
9489,420850546,1,QUEENS,$200.00,$130.00,0,0,0,0,3,3,26,26
9490,121328964,1,MANHATTAN,$38000.00,$299.95,0,0,0,0,5,5,42,42
9491,420852394,1,QUEENS,$5000.00,$265.00,0,0,0,0,1,1,21,21
9492,121636159,1,MANHATTAN,$15000.00,$338.00,0,0,0,0,5,5,60,60
9493,121635436,1,MANHATTAN,$18525.00,$409.20,0,0,0,0,19,19,227,227
9494,121635579,2,MANHATTAN,$286000.00,$3159.30,0,0,0,0,0,0,0,0
9495,340066270,1,BROOKLYN,$0.00,$200.00,0,0,0,0,4,4,55,55
9496,520129343,2,STATEN ISLAND,$0.00,$0.00,0,0,0,0,0,0,0,0
9497,520129389,2,STATEN ISLAND,$0.00,$0.00,0,0,0,0,0,0,0,0
9498,240026994,1,BRONX,$0.00,$330.00,0,0,0,0,7,7,70,70
9499,121636051,1,MANHATTAN,$0.00,$160.00,0,0,0,0,5,5,55,55
9500,121545854,1,MANHATTAN,$317000.00,$3478.60,0,0,0,0,12,12,145,145
9501,420852349,1,QUEENS,$1000.00,$280.00,2500,2500,0,0,1,1,20,20
9502,140083754,1,MANHATTAN,$0.00,$170.00,0,0,0,0,5,5,55,55
9503,340066332,1,BROOKLYN,$2000.00,$225.00,0,0,0,0,1,1,18,18
9504,440086194,1,QUEENS,$0.00,$250.00,0,0,0,0,4,4,40,40
9505,540024221,1,STATEN ISLAND,$3000.00,$225.00,0,0,0,0,2,2,30,30
9506,420852125,1,QUEENS,$10000.00,$446.50,0,0,0,0,4,4,45,45
9507,121629595,3,MANHATTAN,$140000.00,$1655.50,0,0,0,0,0,0,0,0
9508,121635579,1,MANHATTAN,$1920700.00,$19999.80,0,0,0,0,16,16,160,160
9509,520129325,2,STATEN ISLAND,$0.00,$0.00,0,0,0,0,0,0,0,0
9510,520129352,2,STATEN ISLAND,$0.00,$0.00,0,0,0,0,0,0,0,0
9511,520129405,2,STATEN ISLAND,$0.00,$0.00,0,0,0,0,0,0,0,0
9512,440086149,1,QUEENS,$0.00,$170.00,0,0,0,0,4,4,50,50
9513,420852492,1,QUEENS,$0.00,$784.00,0,0,0,80,3,0,30,0
9514,420852385,1,QUEENS,$60000.00,$831.50,0,0,0,0,6,6,82,82
9515,420852429,1,QUEENS,$49800.00,$361.75,0,0,0,0,2,2,33,33
9516,121636122,3,MANHATTAN,$40000.00,$625.50,0,0,0,0,0,0,0,0
9517,520142060,1,STATEN ISLAND,$1000.00,$150.16,1768,1936,168,0,2,2,20,20
9518,121328973,3,MANHATTAN,$25000.00,$471.00,0,0,0,0,0,0,0,0
9519,121634516,1,MANHATTAN,$0.00,$160.00,0,0,0,0,15,15,259,259
9520,320863259,1,BROOKLYN,$240000.00,$2685.50,0,0,0,0,6,6,60,60
9521,140083683,1,MANHATTAN,$0.00,$170.00,0,0,0,0,1,1,10,10
9522,140083727,1,MANHATTAN,$20000.00,$389.50,0,0,0,0,4,4,40,40
9523,140083781,1,MANHATTAN,$0.00,$170.00,0,0,0,0,5,5,50,50
9524,340066298,1,BROOKLYN,$39200.00,$625.50,0,0,0,0,2,2,32,32
9525,440086185,1,QUEENS,$0.00,$190.00,0,0,0,0,4,4,50,50
9526,340066341,1,BROOKLYN,$0.00,$170.00,0,0,0,0,4,4,40,40
9527,140083763,1,MANHATTAN,$0.00,$200.00,0,0,0,0,5,5,55,55
9528,140083772,1,MANHATTAN,$0.00,$170.00,0,0,0,0,5,5,60,60
9529,340066396,1,BROOKLYN,$20000.00,$579.50,0,0,0,0,3,3,30,30
9530,140083282,1,MANHATTAN,$0.00,$230.00,0,0,0,0,19,19,205,205
9531,320590071,1,BROOKLYN,$28000.00,$556.90,100944,100944,0,0,10,10,102,102
9532,420831577,1,QUEENS,$66000.00,$893.30,0,0,0,0,1,1,16,16
9533,121632723,1,MANHATTAN,$38000.00,$604.90,0,0,0,0,30,30,320,320
9534,121499798,2,MANHATTAN,$1000.00,$225.00,0,0,0,0,0,0,0,0
9535,121621904,1,MANHATTAN,$28000.00,$501.90,0,0,0,0,8,8,85,85
9536,420851956,1,QUEENS,$3000.00,$225.00,0,0,0,0,2,2,23,23
9537,121560266,1,MANHATTAN,$0.00,$200.00,0,0,0,0,0,0,0,0
9538,220210509,4,BRONX,$0.00,$0.00,0,0,0,0,0,0,0,0
9539,320590062,1,BROOKLYN,$1000.00,$225.00,0,0,0,0,9,9,78,78
9540,420604965,1,QUEENS,$79000.00,$711.10,2228,2228,0,0,3,3,29,29
9541,420851965,1,QUEENS,$39000.00,$615.20,0,0,0,0,4,4,45,45
9542,520142505,1,STATEN ISLAND,$8500.00,$276.20,0,0,0,0,13,13,139,139
9543,320863071,2,BROOKLYN,$130000.00,$1552.50,0,0,0,0,0,0,0,0
9544,121630440,1,MANHATTAN,$0.00,$160.00,0,0,0,0,21,21,210,210
9545,320863972,1,BROOKLYN,$12000.00,$392.10,2448,2448,0,0,1,1,12,12
9546,320740971,1,BROOKLYN,$32620.00,$553.40,0,0,0,0,3,3,30,30
9547,121628532,2,MANHATTAN,$200000.00,$2273.50,0,0,0,0,0,0,0,0
9548,420851974,1,QUEENS,$62000.00,$852.10,0,0,0,0,6,6,59,59
9549,420852116,1,QUEENS,$10000.00,$446.50,0,0,0,0,6,6,65,65
9550,320590053,1,BROOKLYN,$0.00,$600.00,0,0,0,75,0,0,0,0
9551,121628872,1,MANHATTAN,$5350.00,$275.30,0,0,0,0,15,15,144,144
9552,320762992,1,BROOKLYN,$139000.00,$1645.20,0,0,0,0,1,1,15,15
9553,121634856,1,MANHATTAN,$27500.00,$501.90,0,0,0,0,11,11,150,150
9554,420851493,1,QUEENS,$6000.00,$135.15,0,0,0,0,2,2,24,24
9555,121634614,1,MANHATTAN,$199750.00,$2273.50,0,0,0,0,70,70,810,810
9556,140083291,1,MANHATTAN,$0.00,$190.00,0,0,0,0,9,9,105,105
9557,420607837,1,QUEENS,$21770.00,$217.55,0,0,0,0,2,2,21,21
9558,121627267,1,MANHATTAN,$200000.00,$2328.50,49632,850,0,0,12,12,135,135
9559,121635267,1,MANHATTAN,$14500.00,$338.00,0,0,0,0,10,10,125,125
9560,121635490,1,MANHATTAN,$13900.00,$357.70,0,0,0,0,21,21,225,225
9561,340066350,1,BROOKLYN,$73000.00,$965.40,0,0,0,0,2,2,30,30
9562,420838936,1,QUEENS,$3220.00,$245.00,0,0,0,0,1,1,12,12
9563,340066323,1,BROOKLYN,$2000.00,$225.00,0,0,0,0,1,1,18,18
9564,121183600,4,MANHATTAN,$0.00,$0.00,0,0,0,0,0,0,0,0
9565,121328955,1,MANHATTAN,$1000.00,$195.00,0,0,0,0,7,7,102,102
9566,121630431,1,MANHATTAN,$0.00,$160.00,0,0,0,0,21,21,210,210
9567,121560275,1,MANHATTAN,$10000.00,$371.50,3730,3730,0,0,27,27,286,286
9568,121627301,1,MANHATTAN,$77000.00,$976.60,0,0,0,0,6,6,55,55
9569,121627427,1,MANHATTAN,$121845.00,$1470.10,0,0,0,0,34,34,406,406
9570,121328946,1,MANHATTAN,$1000.00,$195.00,0,0,0,0,7,7,125,125
9571,320723446,1,BROOKLYN,$147032.00,$866.45,0,0,0,0,3,3,35,35
9572,320863936,1,BROOKLYN,$15000.00,$368.00,0,0,0,0,4,4,45,45
9573,121634785,1,MANHATTAN,$198000.00,$2252.90,0,0,0,0,9,9,84,84
9574,140083344,1,MANHATTAN,$6000.00,$275.30,0,0,0,0,8,8,80,80
9575,121623500,3,MANHATTAN,$300000.00,$3303.50,0,0,0,0,0,0,0,0
9576,420851091,1,QUEENS,$2500.00,$170.00,2006,2006,0,0,2,2,23,23
9577,320863008,1,BROOKLYN,$71500.00,$955.10,0,0,0,0,1,1,15,15
9578,121329473,3,MANHATTAN,$0.00,$0.00,0,0,0,0,0,0,0,0
9579,121630280,1,MANHATTAN,$82000.00,$1058.10,0,0,0,0,6,6,72,72
9580,121634614,2,MANHATTAN,$99500.00,$1243.50,0,0,0,0,0,0,0,0
9581,520142514,1,STATEN ISLAND,$0.00,$100.00,0,468,0,0,0,1,0,10
9582,320863106,1,BROOKLYN,$30000.00,$492.50,0,0,0,0,3,3,51,51
9583,121634909,1,MANHATTAN,$72000.00,$955.10,0,0,0,0,12,12,108,108
9584,320863115,1,BROOKLYN,$42500.00,$656.40,0,0,0,0,4,4,45,45
9585,121446195,4,MANHATTAN,$0.00,$0.00,0,0,0,0,0,0,0,0
9586,121634927,1,MANHATTAN,$83000.00,$1228.40,0,0,0,0,5,5,55,55
9587,220270016,1,BRONX,$10000.00,$446.50,0,0,0,0,6,6,65,65
9588,220291342,1,BRONX,$10000.00,$446.50,0,0,0,0,4,4,45,45
9589,420852072,1,QUEENS,$5200.00,$275.30,0,0,0,0,3,3,48,48
9590,140084030,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,40,40
9591,121633508,1,MANHATTAN,$7500.00,$265.90,0,0,0,0,5,5,54,54
9592,121610658,1,MANHATTAN,$31050.00,$543.10,0,0,0,0,5,5,50,50
9593,420853035,1,QUEENS,$50000.00,$728.50,0,0,0,0,6,6,62,62
9594,420853008,1,QUEENS,$0.00,$880.00,0,0,0,110,0,0,0,0
9595,320526604,1,BROOKLYN,$53650.00,$769.70,0,0,0,0,3,3,38,38
9596,420851858,1,QUEENS,$17000.00,$191.80,0,0,0,0,2,2,25,25
9597,121637568,1,MANHATTAN,$20720.00,$429.80,0,0,0,0,6,6,70,70
9598,420852358,1,QUEENS,$30000.00,$522.50,0,0,0,0,2,2,20,20
9599,520142596,1,STATEN ISLAND,$0.00,$100.00,0,0,0,0,0,0,0,0
9600,140084012,1,MANHATTAN,$0.00,$180.00,0,0,0,0,2,2,45,45
9601,240027065,1,BRONX,$0.00,$180.00,0,0,0,0,6,6,65,65
9602,320864828,1,BROOKLYN,$0.00,$160.00,0,0,0,0,3,3,45,45
9603,140083987,1,MANHATTAN,$0.00,$180.00,0,0,0,0,7,7,75,75
9604,420852036,1,QUEENS,$24800.00,$462.76,1277,1526,248,0,2,2,28,28
9605,140084003,1,MANHATTAN,$21000.00,$399.80,0,0,0,0,2,2,45,45
9606,420852982,1,QUEENS,$0.00,$888.00,0,0,0,111,0,0,0,0
9607,121637363,2,MANHATTAN,$6500.00,$285.60,0,0,0,0,0,0,0,0
9608,240027083,1,BRONX,$0.00,$180.00,0,0,0,0,5,5,55,55
9609,121632108,1,MANHATTAN,$4000.00,$245.00,0,0,0,0,34,34,452,452
9610,121632117,1,MANHATTAN,$2000.00,$225.00,0,0,0,0,34,34,452,452
9611,121637354,1,MANHATTAN,$4500.00,$265.00,0,0,0,0,15,15,150,150
9612,121234805,1,MANHATTAN,$0.00,$6109.84,0,19464,0,0,0,7,0,99
9613,121637274,1,MANHATTAN,$88000.00,$1119.90,0,0,0,0,20,20,200,200
9614,121331718,3,MANHATTAN,$200000.00,$2273.50,0,0,0,0,0,0,0,0
9615,121329927,2,MANHATTAN,$0.00,$0.00,0,0,0,0,0,0,0,0
9616,121631966,1,MANHATTAN,$0.00,$200.00,0,0,0,0,21,21,209,209
9617,121634311,2,MANHATTAN,$12500.00,$347.40,0,0,0,0,0,0,0,0
9618,121632377,1,MANHATTAN,$169375.00,$979.75,0,0,0,0,5,5,55,55
9619,420820428,1,QUEENS,$15000.00,$181.50,0,0,0,0,2,2,23,23
9620,420851545,1,QUEENS,$16450.00,$191.80,0,0,0,0,2,2,21,21
9621,121635597,2,MANHATTAN,$63818.00,$872.70,0,0,0,0,0,0,0,0
9622,121637032,1,MANHATTAN,$165135.00,$1923.30,0,0,0,0,3,3,40,40
9623,121636621,2,MANHATTAN,$25000.00,$471.00,0,0,0,0,0,0,0,0
9624,340066671,1,BROOKLYN,$116231.00,$1418.60,0,0,0,0,6,6,59,59
9625,420852928,1,QUEENS,$0.00,$210.00,0,0,0,0,2,2,25,25
9626,320590286,1,BROOKLYN,$1000.00,$225.00,0,0,0,0,9,9,118,118
9627,140084165,1,MANHATTAN,$85800.00,$1099.30,0,0,0,0,5,5,60,60
9628,121637238,2,MANHATTAN,$126000.00,$1511.30,0,0,0,0,0,0,0,0
9629,120846950,1,MANHATTAN,$57000.00,$800.60,0,0,0,0,6,6,70,70
9630,120846914,1,MANHATTAN,$20000.00,$419.50,0,0,0,0,20,20,250,250
9631,121637185,3,MANHATTAN,$0.00,$0.00,0,0,0,0,0,0,0,0
9632,121637292,1,MANHATTAN,$20000.00,$419.50,0,0,0,0,6,6,60,60
9633,121636532,1,MANHATTAN,$688000.00,$7299.90,0,0,0,0,23,23,303,303
9634,320710922,1,BROOKLYN,$58245.00,$408.10,0,0,0,0,2,2,24,24
9635,220270310,1,BRONX,$10000.00,$316.50,0,0,0,0,8,8,73,73
9636,420850298,1,QUEENS,$4287.00,$265.00,0,0,0,0,6,6,65,65
9637,420852722,1,QUEENS,$10000.00,$195.75,1568,1568,0,0,2,2,24,24
9638,420850305,1,QUEENS,$17502.00,$398.90,0,0,0,0,6,6,65,65
9639,320725916,3,BROOKLYN,$0.00,$0.00,0,0,0,0,0,0,0,0
9640,140083941,1,MANHATTAN,$48000.00,$707.90,0,0,0,0,6,6,85,85
9641,320864837,1,BROOKLYN,$0.00,$170.00,0,0,0,0,7,7,80,80
9642,121637577,3,MANHATTAN,$20000.00,$419.50,0,0,0,0,0,0,0,0
9643,121637363,1,MANHATTAN,$58500.00,$821.20,0,0,0,0,4,4,35,35
9644,121637158,2,MANHATTAN,$60000.00,$831.50,0,0,0,0,0,0,0,0
9645,440086470,1,QUEENS,$65500.00,$893.30,0,0,0,0,2,2,24,24
9646,121637149,2,MANHATTAN,$15000.00,$368.00,0,0,0,0,0,0,0,0
9647,320863721,1,BROOKLYN,$33800.00,$563.70,0,0,0,0,40,40,400,400
9648,121637416,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,45,45
9649,121637327,1,MANHATTAN,$0.00,$160.00,0,0,0,0,6,6,65,65
9650,121637041,1,MANHATTAN,$266000.00,$2953.30,0,0,0,0,3,3,30,30
9651,121637032,4,MANHATTAN,$58840.00,$821.20,0,0,0,0,0,0,0,0
9652,320863446,1,BROOKLYN,$195000.00,$2222.00,0,0,0,0,2,2,22,22
9653,121637559,1,MANHATTAN,$1525000.00,$16081.00,0,0,0,0,2,2,47,47
9654,320864720,1,BROOKLYN,$0.00,$440.00,0,0,0,55,0,0,0,0
9655,121637130,1,MANHATTAN,$5000.00,$265.00,0,0,0,0,17,17,187,187
9656,121637158,1,MANHATTAN,$461244.00,$4972.10,0,0,0,0,28,28,298,298
9657,240027092,1,BRONX,$0.00,$180.00,0,0,0,0,5,5,55,55
9658,121637336,1,MANHATTAN,$5000.00,$235.00,0,0,0,0,5,5,55,55
9659,121637345,1,MANHATTAN,$0.00,$180.00,0,0,0,0,6,6,65,65
9660,121637041,3,MANHATTAN,$150000.00,$1758.50,0,0,0,0,0,0,0,0
9661,121635597,1,MANHATTAN,$20874.00,$429.80,0,0,0,0,2,2,20,20
9662,121637032,2,MANHATTAN,$46505.00,$697.60,0,0,0,0,0,0,0,0
9663,121637069,1,MANHATTAN,$10400.00,$326.80,0,0,0,0,3,3,40,40
9664,140084094,1,MANHATTAN,$70000.00,$934.50,0,0,0,0,6,6,60,60
9665,420851867,1,QUEENS,$0.00,$957.20,0,3222,0,0,0,2,0,34
9666,320864819,1,BROOKLYN,$0.00,$160.00,0,0,0,0,3,3,45,45
9667,420853017,1,QUEENS,$56000.00,$565.25,1465,1570,105,0,2,2,23,23
9668,220288276,1,BRONX,$12000.00,$337.10,0,0,0,0,2,2,30,30
9669,121637522,1,MANHATTAN,$5000.00,$320.00,3632,3632,0,0,12,12,131,131
9670,121637407,1,MANHATTAN,$0.00,$170.00,0,0,0,0,6,6,65,65
